URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url69,https://www.cookwithmanali.com/atta-pinni/,8.0,2519,1695,1.027,1.025,2023-01-18T22:10:43,2023-01-18T22:10:43,2023-01-19T10:00:40,nuts - ladoos - pinni - cup - add - ladoo - recipe - pinnis - ghee - heat - atta,Atta Pinni (Atta Ladoo) - Cook With Manali,"Packed with ghee, nuts and warming spices, these Atta Pinni are a winter staple and keep you warm during the winter months!"
url70,https://www.cookwithmanali.com/avocado-mango-black-bean-quesadillas/,7.3,1486,1544,6.471,6.074,2017-08-10T01:18:11,2017-08-10T01:18:11,2018-01-02T00:13:44,mango - cook - add - black - filling - bean - powder - salsa - avocado - cheese - quesadillas,Avocado Mango Black Bean Quesadillas - Cook With Manali,"Black Bean Quesadillas filled with avocado mango salsa taste as fresh as they sound! Bursting with flavors of chipotle, cumin, ancho chile, these make the"
url71,https://www.cookwithmanali.com/avocado-mushroom-crostini/,5.5,1166,1172,8.041,6.074,2016-01-15T02:04:20,2016-01-15T02:04:20,2018-01-02T00:22:05,mushroom - bread - crostini - salt - garlic - mushrooms - avocado - slices - minutes - day,Avocado Mushroom Crostini - Cook With Manali,Avocado Mushroom Crostini is a quick and delicious appetizer which is great for game day or just about any party!
url72,https://www.cookwithmanali.com/avocado-paratha/,4.9,1000,1029,9.518,6.074,2014-07-25T21:30:14,2014-07-25T21:30:14,2018-01-02T00:34:55,wheat - flour - paratha - using - powder - oil - pulp - avocados - avocado - parathas,Avocado Paratha - Cook With Manali,Avocado Paratha - 100% Whole wheat Indian flatbread with the goodness of avocados! These are great for breakfast or even as lunch!
url73,https://www.cookwithmanali.com/avocado-tomato-sandwich-with-baby-spinach/,2.5,825,523,8.638,6.074,2015-06-11T03:00:02,2015-06-11T03:00:02,2018-01-02T00:26:31,house - little - spinach - mix - bread - tomato - avocado - baby - sandwich - slices - masala,Avocado Tomato Sandwich with Baby Spinach - Cook With Manali,Avocado Tomato Sandwich with Baby Spinach makes a healthy and filling meal.
url74,https://www.cookwithmanali.com/baba-ganoush/,5.2,1116,1112,7.452,6.074,2016-08-17T01:06:59,2016-08-17T01:06:59,2018-01-02T00:15:47,baba - tahini - processor - ganoush - eggplant - oil - dip - g - till - minutes,Baba Ganoush - Cook With Manali,"Middle Eastern Eggplant Dip, Baba Ganoush is made is eggplant, tahini, garlic and lemon juice. Easy to make, this dip is definitely a crowd pleaser!"
url75,https://www.cookwithmanali.com/baby-corn-manchurian/,3.6,1252,772,9.23,6.074,2014-11-07T12:18:31,2014-11-07T12:18:31,2018-01-02T00:33:07,corn - manchurian - add - chili - baby - pepper - green - sauce - used - chinese,Baby Corn Manchurian - Cook With Manali,The Indian version of Chinese is so popular in India that over the years people have safely assumed that this is how Chinese food is supposed to taste and
url76,https://www.cookwithmanali.com/baby-potatoes-curry/,2.3,831,488,9.578,6.074,2014-07-03T00:02:00,2014-07-03T00:02:00,2018-01-02T00:34:59,onions - add - mix - recipe - indian - baby - curry - aloo - potatoes - masala,Baby Potatoes Curry - Cook With Manali,Potato was one vegetable which mom always made when kids refused to eat anything else. I don't know what is it about potatoes that kids love it in
url77,https://www.cookwithmanali.com/badam-halwa-jars/,4.7,1468,995,2.252,2.252,2021-10-28T20:27:47,2021-10-28T20:27:47,2021-10-28T20:29:07,nuts - whipped - halwa - add - jars - mawa - layer - cream - recipe - badam,Badam Halwa Jars - Cook With Manali,"Badam Halwa Jars made with layers of rich and creamy almond halwa, mawa and nuts and topped with rose scented whipped cream."
url78,https://www.cookwithmanali.com/badam-halwa-truffles/,7.2,2246,1528,1.329,1.329,2022-09-30T03:15:35,2022-09-30T03:15:35,2022-09-30T03:15:38,milk - chocolate - halwa - add - flour - pan - almond - melting - badam - truffles,Badam Halwa Truffles - Cook With Manali,Easy Badam Halwa Truffles make a crowd pleasing and bite-sized dessert for the festive season. They also make great edible gifts.
url79,https://www.cookwithmanali.com/badam-halwa-with-almond-flour/,6.1,1956,1287,2.252,2.082,2021-10-28T01:05:55,2021-10-28T01:05:55,2021-12-29T11:08:01,milk - halwa - add - flour - recipe - instant - almond - pressure - badam - pot,Badam Halwa with Almond Flour (Instant Pot) - Cook With Manali,This aromatic Badam Halwa is made with almond flour using the Instant Pot. Makes a quick and easy dessert for the festive season.
url80,https://www.cookwithmanali.com/badam-milk/,4.3,1327,912,4.751,4.751,2019-04-30T00:05:39,2019-04-30T00:05:39,2019-04-30T12:40:33,almonds - milk - hot - add - drink - saffron - almond - badam - water - cardamom,Badam Milk - Cook With Manali,Popular Indian drink made with milk and almonds and flavored with saffron and cardamom! Badam Milk can be enjoyed either hot or cold!
url81,https://www.cookwithmanali.com/bagara-bhindi/,4.2,1536,901,4.132,4.14,2019-12-12T00:05:05,2019-12-12T00:05:05,2019-12-09T19:15:29,sesame - paste - add - dry - curry - peanuts - bhindi - seeds - minutes - bagara,Bagara Bhindi - Cook With Manali,"Bhindi (okra) tossed in a tangy and spicy curry made with peanuts, sesame, poppy seeds and tamarind! This vegan curry pairs well with naan or rice."
url82,https://www.cookwithmanali.com/baghare-baingan/,4.5,1402,956,9.315,6.074,2014-10-07T18:49:59,2014-10-07T18:49:59,2018-01-02T00:33:28,paste - coconut - baingan - add - recipe - eggplant - baghare - eggplants - curry - oil - fried - water - peanuts - till - seeds - minutes,Baghare Baingan - Eggplant Curry With Coconut & Peanuts - Cook With Manali,Baghare Baingan - Baby eggplants cooked in a peanut-coconut curry. [Vegan]
url83,https://www.cookwithmanali.com/baingan-bharta/,4.5,1454,950,5.438,5.441,2018-08-22T00:00:28,2018-08-22T00:00:28,2018-08-21T23:59:14,way - baingan - add - chopped - eggplant - garlic - bharta - oil - roasted - roast - mash,Baingan Bharta - Roasted Eggplant Mash - Cook With Manali,Baingan bharta is a popular north Indian dish where fire roasted eggplant is mashed and cooked with spices. It's best served with fresh rotis or parathas. Vegan and gluten-free.
url84,https://www.cookwithmanali.com/baked-besan-papdi/,3.3,1187,710,4.318,4.277,2019-10-05T00:05:37,2019-10-05T00:05:37,2019-10-20T20:45:45,cut - dough - snack - besan - roll - savory - oil - papdi - dont - baked,Baked Besan Papdi - Cook With Manali,"Baked Besan Papdi made with besan (gram flour) and flavored with cumin seeds, ajwain, chili powder and turmeric! Best enjoyed with chai! Vegan."
url85,https://www.cookwithmanali.com/baked-cream-cheese-chutney-samosa/,7.3,2317,1554,3.249,1.203,2020-10-29T22:29:12,2020-10-29T22:29:12,2022-11-15T22:57:32,spray - dough - samosa - cream - filling - oil - samosas - cheese - baked - chutney,Baked Cream Cheese & Chutney Samosa - Cook With Manali,"Chutney Samosa filled with cream cheese, cilantro chutney, green onions, cashews and raisins. These are baked and make a great veg appetizer!"
url86,https://www.cookwithmanali.com/baked-feta-pasta/,4.9,1515,1041,2.978,2.967,2021-02-05T23:25:00,2021-02-05T23:25:00,2021-02-09T01:05:32,feta - good - add - fresh - recipe - pasta - oven - dish - cheese - baked - tomatoes,Baked Feta Pasta - Cook With Manali,"Baked Feta Pasta made with cherry tomatoes, onion, peppers and feta cheese! Easy weeknight meal with a handful of ingredients!"
url87,https://www.cookwithmanali.com/baked-gur-para/,4.2,1371,884,3.915,0.685,2020-02-29T00:05:56,2020-02-29T00:05:56,2023-05-23T13:58:28,cut - para - gur - dough - add - recipe - powder - ghee - 15 - baked,Baked Gur Para - Cook With Manali,"The baked version of Gur Para, a sweet Indian snack made with flour and jaggery and traditionally deep fried. These crispy bites pair well with chai."
url88,https://www.cookwithmanali.com/baked-kale-chips/,1.5,530,313,9.299,6.074,2014-10-13T16:59:49,2014-10-13T16:59:49,2018-01-02T00:33:24,lower - leaves - snack - healthy - crispy - kale - oil - chips - perfect - baked,Baked Kale Chips - Cook With Manali,"Crispy baked kale chips, the perfect healthy snack!"
url89,https://www.cookwithmanali.com/baked-masala-peanuts/,4.6,1492,971,3.258,3.252,2020-10-26T16:08:37,2020-10-26T16:08:37,2020-10-28T12:08:13,chili - chai - recipe - powder - baked - spicy - oven - peanuts - masala - red - minutes,Baked Masala Peanuts - Cook With Manali,"Crispy Baked Masala Peanuts make a healthy, easy snack for chai time. These are also vegan and gluten-free."
url90,https://www.cookwithmanali.com/baked-methi-mathri/,4.5,1497,960,5.236,4.334,2018-11-04T11:30:23,2018-11-04T11:30:23,2019-09-29T11:47:41,methi - mathri - dough - flour - recipe - guys - oil - bake - fried - baked,Baked Methi Mathri - Cook With Manali,Crispy Baked Methi Mathri - the baked version of the traditional mathri is easy to make and a healthier alternative to the fried ones! Make a batch this These baked methi mathri are a healthier alternative to the fried mathri. They are super crunchy and addictive and you would love them with a cup of chai!
url91,https://www.cookwithmanali.com/baked-oats-namak-pare/,4.2,1374,880,3.233,3.233,2020-11-04T00:30:13,2020-11-04T00:30:13,2020-11-04T14:25:10,little - dough - flour - inch - baking - pare - oats - used - baked - namak,Baked Oats Namak Pare - Cook With Manali,Oats Namak Pare are the healthier version of the traditional namak pare. These are baked and make a great snack with chai!
url92,https://www.cookwithmanali.com/baked-pesto-pasta/,3.6,736,763,8.855,6.074,2015-03-24T13:17:47,2015-03-24T13:17:47,2018-01-02T00:29:24,sauce - add - recipe - pesto - pasta - mg - g - cheese - baked - till,Baked Pesto Pasta - Cook With Manali,Baked Pesto Pasta is a quick recipe that comes together in minutes and is full of flavors!
url93,https://www.cookwithmanali.com/baked-pumpkin-donuts-with-chocolate-ganache/,5.0,1017,1058,8.321,0.729,2015-10-05T01:14:49,2015-10-05T01:14:49,2023-05-07T18:27:31,chocolate - ganache - fall - baking - pumpkin - whisk - donuts - baked - till - minutes,Baked Pumpkin Donuts with Chocolate Ganache - Cook With Manali,Baked Pumpkin Donuts dipped in Chocolate Ganache are a perfect fall treat!
url94,https://www.cookwithmanali.com/baked-stuffed-green-red-peppers/,1.8,661,377,9.786,6.074,2014-04-18T16:38:52,2014-04-18T16:38:52,2018-01-02T00:35:22,peppers - stuffed - love - stuff - india - different - pepper - green - baked - red,Baked Stuffed Green & Red Peppers - Cook With Manali,"Anyone who knows me knows that pepper particularly green pepper is my favorite vegetable. In India, we have a different name for peppers - it's called"
url95,https://www.cookwithmanali.com/baked-sweet-potato-fries/,2.9,859,608,9.948,6.074,2014-02-18T21:07:03,2014-02-18T21:07:03,2018-01-02T00:35:56,sweet - add - snack - fries - baking - potato - oil - slices - baked - cornstarch,Baked Sweet Potato Fries - Cook With Manali,"One thing I have noticed is that in US, almost every other snack that is readily available is sweet in taste. Indians are just so used to all the spices"
url96,https://www.cookwithmanali.com/baked-sweet-sour-karela/,4.4,1459,933,3.792,0.688,2020-04-14T00:05:45,2020-04-14T00:05:45,2023-05-22T15:24:05,sweet - bitter - recipe - jaggery - powder - sour - gourd - karela - bake - bitterness - used - baked - minutes,Baked Sweet & Sour Karela (Bitter Gourd) - Cook With Manali,Baked Karela with sweet and sour flavors! Karela is coated with spices and jaggery and then baked until done. Makes a great side with dal and rice. Vegan.
url97,https://www.cookwithmanali.com/baked-whole-wheat-namak-paare-healthy-diwali-recipe/,2.3,773,489,10.274,4.797,2013-10-22T20:54:02,2013-10-22T20:54:02,2019-04-13T11:42:35,wheat - dough - snack - healthy - flour - purpose - recipe - sweets - paare - diwali - baked - start - namak,Baked Whole Wheat Namak Paare | Healthy Diwali Recipe - Cook With Manali,"Diwali is around the corner and we are all busy chalking out our Diwali menu, isn't it? The festival of light is all about joy, happiness and a lot of"
url98,https://www.cookwithmanali.com/bakery-style-chocolate-chip-muffins/,5.7,1174,1207,8.712,0.729,2015-05-15T03:00:18,2015-05-15T03:00:18,2023-05-07T18:37:30,muffins - chocolate - mix - sugar - flour - chip - batter - bakery - chips - oven - style - till,Bakery Style Chocolate Chip Muffins - Cook With Manali,Bakery Style Chocolate Chip Muffins are perfect for breakfast with a glass of milk.
url99,https://www.cookwithmanali.com/balsamic-maple-roasted-brussel-sprouts-with-pomegranate/,3.2,1033,671,3.178,1.203,2020-11-24T20:16:19,2020-11-24T20:16:19,2022-11-15T13:47:31,add - sprouts - recipe - maple - balsamic - vinegar - oil - roasted - browned - pomegranate - brussel,Balsamic Maple Roasted Brussel Sprouts with Pomegranate - Cook With Manali,"Maple Roasted Brussel Sprouts with balsamic vinegar, smoked paprika makes the perfect vegan side for the holidays!"
url100,https://www.cookwithmanali.com/balsamic-mushrooms-with-basil/,2.6,965,554,3.726,0.688,2020-05-08T16:39:45,2020-05-08T16:39:45,2023-05-22T15:08:29,really - basil - add - recipe - balsamic - vinegar - soy - heat - mushrooms - sauce - eat,Balsamic Mushrooms with Basil - Cook With Manali,"Balsamic Mushrooms is a quick and easy side which gets done in 15 minutes! Packed with flavors, this dish is vegan and can be made gluten-free."
url101,https://www.cookwithmanali.com/banana-blueberry-smoothie/,1.2,398,252,9.501,6.074,2014-07-31T16:10:32,2014-07-31T16:10:32,2018-01-02T00:34:03,milk - sweet - fruits - blueberries - banana - smoothie - favorite - honey - blueberry - lots,Banana Blueberry Smoothie - Cook With Manali,"It's raining blueberries on my blog, isn't it? Well this is what happens when you buy a huge box of blueberries from Costco! After posting blueberry"
url102,https://www.cookwithmanali.com/banana-blueberry-streusel-mini-muffins/,5.6,1153,1190,7.934,0.729,2016-02-23T02:03:43,2016-02-23T02:03:43,2023-05-07T18:34:25,muffins - streusel - minutes - mix - banana - flour - f - using - muffin - till - mini - blueberry,Banana Blueberry Streusel Mini Muffins - Cook With Manali,"Bite size and super delicious, these Banana Blueberry Streusel Mini Muffins will become your new favorite!"
url103,https://www.cookwithmanali.com/banana-bread/,3.2,690,675,10.381,8.578,2013-09-13T21:20:13,2013-09-13T21:20:13,2015-07-03T13:15:42,mix - add - banana - flour - butter - try - recipe - oil - bread - till - walnuts,Banana Bread - Cook With Manali,"Banana Bread is probably the most popular bread in the world, everyone has their own recipe and their own way of making it. And every now and then I keep"
url104,https://www.cookwithmanali.com/banana-chocolate-chip-mini-muffins/,5.1,1041,1075,9.047,0.729,2015-01-13T03:12:13,2015-01-13T03:12:13,2023-05-07T18:38:48,muffins - cup - chocolate - banana - flour - chip - ripe - bananas - muffin - 12 - till - mini,Banana Chocolate Chip Mini Muffins - Cook With Manali,Isn't banana the most wonderful fruit as far as baking is concerned? I swear people make more banana bread than any other bread and there is a reason for
url105,https://www.cookwithmanali.com/banana-chocolate-smoothie-bowl/,3.6,742,768,7.408,6.074,2016-09-02T02:33:10,2016-09-02T02:33:10,2018-01-02T00:15:41,bowl - breakfast - cereal - chocolate - banana - smoothie - mg - great - grains - mornings,Banana Chocolate Smoothie Bowl - Cook With Manali,"Banana Chocolate Smoothie Bowl topped with sliced banana, chocolate chips, coconut flakes and cereal. Best way to start your day!"
url106,https://www.cookwithmanali.com/banana-cupcakes-nutella-whipped-cream-frosting/,5.5,1140,1157,9.373,0.729,2014-09-16T15:49:35,2014-09-16T15:49:35,2023-05-07T18:27:43,whipped - sugar - banana - mixer - cream - nutella - cupcakes - frosting - till - minutes,Banana Cupcakes With Nutella Whipped Cream Frosting - Cook With Manali,Nutella filled Banana Cupcakes topped with Nutella Whipped Cream Frosting!
url107,https://www.cookwithmanali.com/banana-foster-ice-cream-pie/,7.7,1593,1632,7.915,6.074,2016-03-01T01:50:12,2016-03-01T01:50:12,2018-01-02T00:21:29,minutes - banana - butter - cream - ice - sauce - crust - foster - graham - pie,Banana Foster Ice Cream Pie - Cook With Manali,Easy and delicious Banana Foster Ice Cream Pie with a graham cracker crust and kid friendly banana foster sauce!
url108,https://www.cookwithmanali.com/banana-nut-muffins-eggless/,6.9,2055,1472,1.778,0.729,2022-04-19T21:00:00,2022-04-19T21:00:00,2023-05-07T18:30:08,muffins - cup - brown - sugar - banana - eggless - add - flour - recipe - using - bananas,Eggless Banana Muffins - Cook With Manali,These moist and tender Eggless Banana Muffins make the perfect breakfast or snack! You don't even need a mixer to make these!
url109,https://www.cookwithmanali.com/banana-nutella-milkshake/,1.6,452,340,9.342,6.074,2014-09-27T12:54:55,2014-09-27T12:54:55,2018-01-02T00:33:34,milk - way - flavor - sweet - add - banana - sugar - milkshake - nutella - jar,Banana Nutella Milkshake - Cook With Manali,"In my opinion, Nutella is great with anything and everything. It's just so delicious and if you add it to your food, the flavor just doubles up. Maybe I"
